,eigVal,eigVec,Gain,Loss,Coupling bt. bands,Coupling bt. band1 and exciton,Coupling bt. band2 and exciton,Ecm,XC
128,"[1650.98117008-8.52651283e-14j 1529.50941496+1.25846532e+01j
 1529.50941496-1.25846532e+01j]","[[ 0.06512966+0.00742835j  0.96220061+0.j         -0.00197648+0.26525938j]
 [ 0.06512966-0.00742835j -0.00197648-0.26525938j  0.96220061+0.j        ]
 [ 0.99569368+0.j         -0.06083059+0.01015775j -0.06083059-0.01015775j]]",14.7109165732195,5,8,7.5,7.5,1530,1650
129,"[1650.98105894-1.42108547e-13j 1529.50947053+1.26510683e+01j
 1529.50947053-1.26510683e+01j]","[[ 0.06512231+0.00745645j  0.96250655+0.j         -0.00197563+0.26414792j]
 [ 0.06512231-0.00745645j -0.00197563-0.26414792j  0.96250655+0.j        ]
 [ 0.99569422+0.j         -0.06084437+0.0100536j  -0.06084437-0.0100536j ]]",14.768229405136712,5,8,7.5,7.5,1530,1650
130,"[1650.98094781-2.27373675e-13j 1529.50952609+1.27171422e+01j
 1529.50952609-1.27171422e+01j]","[[ 0.06511497+0.00748444j  0.96280731+0.j         -0.00197479+0.26305037j]
 [ 0.06511497-0.00748444j -0.00197479-0.26305037j  0.96280731+0.j        ]
 [ 0.99569476+0.j         -0.06085781+0.0099505j  -0.06085781-0.0099505j ]]",14.825325443330568,5,8,7.5,7.5,1530,1650
131,"[1650.98083671-5.68434189e-14j 1529.50958165+1.27828787e+01j
 1529.50958165-1.27828787e+01j]","[[ 0.06510763+0.00751232j  0.96310302+0.j         -0.00197396+0.26196646j]
 [ 0.06510763-0.00751232j -0.00197396-0.26196646j  0.96310302+0.j        ]
 [ 0.9956953 +0.j         -0.06087089+0.00984844j -0.06087089-0.00984844j]]",14.882205917309237,5,8,7.5,7.5,1530,1650
132,"[1650.98072562-5.68434189e-14j 1529.50963719+1.28482816e+01j
 1529.50963719-1.28482816e+01j]","[[ 0.06510029+0.00754008j  0.96339379+0.j         -0.00197314+0.26089593j]
 [ 0.06510029-0.00754008j -0.00197314-0.26089593j  0.96339379+0.j        ]
 [ 0.99569584+0.j         -0.06088364+0.00974741j -0.06088364-0.00974741j]]",14.938872047287951,5,8,7.5,7.5,1530,1650
133,"[1650.98061455-1.42108547e-13j 1529.50969272+1.29133545e+01j
 1529.50969272-1.29133545e+01j]","[[ 0.06509296+0.00756773j  0.96367974+0.j         -0.00197234+0.25983853j]
 [ 0.06509296-0.00756773j -0.00197234-0.25983853j  0.96367974+0.j        ]
 [ 0.99569638+0.j         -0.06089607+0.00964739j -0.06089607-0.00964739j]]",14.995325044276756,5,8,7.5,7.5,1530,1650
134,"[1650.98050351+2.55795385e-13j 1529.50974824+1.29781010e+01j
 1529.50974824-1.29781010e+01j]","[[ 0.06508562+0.00759526j  0.96396099+0.j         -0.00197154+0.25879402j]
 [ 0.06508562-0.00759526j -0.00197154-0.25879402j  0.96396099+0.j        ]
 [ 0.99569692+0.j         -0.06090817+0.00954835j -0.06090817-0.00954835j]]",15.051566110167288,5,8,7.5,7.5,1530,1650
135,"[1650.9803925 +1.70530257e-13j 1529.50980375+1.30425246e+01j
 1529.50980375-1.30425246e+01j]","[[ 0.06507829+0.00762268j  0.96423765+0.j         -0.00197075+0.25776214j]
 [ 0.06507829-0.00762268j -0.00197075-0.25776214j  0.96423765+0.j        ]
 [ 0.99569746+0.j         -0.06091995+0.00945028j -0.06091995-0.00945028j]]",15.107596437818541,5,8,7.5,7.5,1530,1650
136,"[1650.98028152-1.13686838e-13j 1529.50985924+1.31066288e+01j
 1529.50985924-1.31066288e+01j]","[[ 0.06507096+0.00764999j  0.96450982+0.j         -0.00196998+0.25674268j]
 [ 0.06507096-0.00764999j -0.00196998-0.25674268j  0.96450982+0.j        ]
 [ 0.99569799+0.j         -0.06093144+0.00935317j -0.06093144-0.00935317j]]",15.163417211141695,5,8,7.5,7.5,1530,1650
137,"[1650.98017057-5.68434189e-14j 1529.50991472+1.31704169e+01j
 1529.50991472-1.31704169e+01j]","[[ 0.06506363+0.00767719j  0.96477761+0.j         -0.00196921+0.25573539j]
 [ 0.06506363-0.00767719j -0.00196921-0.25573539j  0.96477761+0.j        ]
 [ 0.99569853+0.j         -0.06094262+0.00925699j -0.06094262-0.00925699j]]",15.21902960518397,5,8,7.5,7.5,1530,1650
138,"[1650.98005965-2.55795385e-13j 1529.50997017+1.32338922e+01j
 1529.50997017-1.32338922e+01j]","[[ 0.0650563 +0.00770428j  0.96504112+0.j         -0.00196845+0.25474006j]
 [ 0.0650563 -0.00770428j -0.00196845-0.25474006j  0.96504112+0.j        ]
 [ 0.99569907+0.j         -0.06095351+0.00916174j -0.06095351-0.00916174j]]",15.27443478621153,5,8,7.5,7.5,1530,1650
139,"[1650.97994877 +0.j         1529.51002561+13.29705807j
 1529.51002561-13.29705807j]","[[ 0.06504897+0.00773126j  0.96530044+0.j         -0.0019677 +0.25375648j]
 [ 0.06504897-0.00773126j -0.0019677 -0.25375648j  0.96530044+0.j        ]
 [ 0.99569961+0.j         -0.06096412+0.00906739j -0.06096412-0.00906739j]]",15.329633911791493,5,8,7.5,7.5,1530,1650
140,"[1650.97983793+1.42108547e-13j 1529.51008103+1.33599175e+01j
 1529.51008103-1.33599175e+01j]","[[ 0.06504165+0.00775812j  0.96555567+0.j         -0.00196696+0.25278442j]
 [ 0.06504165-0.00775812j -0.00196696-0.25278442j  0.96555567+0.j        ]
 [ 0.99570015+0.j         -0.06097445+0.00897394j -0.06097445-0.00897394j]]",15.384628130872978,5,8,7.5,7.5,1530,1650
141,"[1650.97972713-1.42108547e-13j 1529.51013643+1.34224737e+01j
 1529.51013643-1.34224737e+01j]","[[ 0.06503433+0.00778488j  0.9658069 +0.j         -0.00196623+0.25182369j]
 [ 0.06503433-0.00778488j -0.00196623-0.25182369j  0.9658069 +0.j        ]
 [ 0.99570069+0.j         -0.06098451+0.00888137j -0.06098451-0.00888137j]]",15.439418583867274,5,8,7.5,7.5,1530,1650
142,"[1650.97961637-5.68434189e-14j 1529.51019181+1.34847297e+01j
 1529.51019181-1.34847297e+01j]","[[ 0.06502702+0.00781154j  0.96605423+0.j         -0.0019655 +0.25087408j]
 [ 0.06502702-0.00781154j -0.0019655 -0.25087408j  0.96605423+0.j        ]
 [ 0.99570123+0.j         -0.0609943 +0.00878966j -0.0609943 -0.00878966j]]",15.494006402727118,5,8,7.5,7.5,1530,1650
143,"[1650.97950566+2.84217094e-14j 1529.51024717+1.35466885e+01j
 1529.51024717-1.35466885e+01j]","[[ 0.0650197 +0.00783808j  0.96629773+0.j         -0.00196479+0.2499354j ]
 [ 0.0650197 -0.00783808j -0.00196479-0.2499354j   0.96629773+0.j        ]
 [ 0.99570177+0.j         -0.06100383+0.00869879j -0.06100383-0.00869879j]]",15.548392711025055,5,8,7.5,7.5,1530,1650
144,"[1650.97939499+1.13686838e-13j 1529.5103025 +1.36083529e+01j
 1529.5103025 -1.36083529e+01j]","[[ 0.06501239+0.00786452j  0.96653749+0.j         -0.00196408+0.24900746j]
 [ 0.06501239-0.00786452j -0.00196408-0.24900746j  0.96653749+0.j        ]
 [ 0.9957023 +0.j         -0.06101311+0.00860877j -0.06101311-0.00860877j]]",15.602578624030981,5,8,7.5,7.5,1530,1650
145,"[1650.97928438-8.52651283e-14j 1529.51035781+1.36697260e+01j
 1529.51035781-1.36697260e+01j]","[[ 0.06500508+0.00789085j  0.96677359+0.j         -0.00196338+0.24809006j]
 [ 0.06500508-0.00789085j -0.00196338-0.24809006j  0.96677359+0.j        ]
 [ 0.99570284+0.j         -0.06102215+0.00851957j -0.06102215-0.00851957j]]",15.65656524878877,5,8,7.5,7.5,1530,1650
146,"[1650.97917381-3.41060513e-13j 1529.5104131 +1.37308105e+01j
 1529.5104131 -1.37308105e+01j]","[[ 0.06499778+0.00791708j  0.96700612+0.j         -0.00196269+0.24718303j]
 [ 0.06499778-0.00791708j -0.00196269-0.24718303j  0.96700612+0.j        ]
 [ 0.99570338+0.j         -0.06103094+0.00843117j -0.06103094-0.00843117j]]",15.710353684192098,5,8,7.5,7.5,1530,1650
147,"[1650.97906329+1.98951966e-13j 1529.51046835+1.37916091e+01j
 1529.51046835-1.37916091e+01j]","[[ 0.06499048+0.0079432j   0.96723515+0.j         -0.001962  +0.24628618j]
 [ 0.06499048-0.0079432j  -0.001962  -0.24628618j  0.96723515+0.j        ]
 [ 0.99570392+0.j         -0.06103949+0.00834358j -0.06103949-0.00834358j]]",15.763945021059403,5,8,7.5,7.5,1530,1650
148,"[1650.97895283-1.13686838e-13j 1529.51052358+1.38521246e+01j
 1529.51052358-1.38521246e+01j]","[[ 0.06498318+0.00796922j  0.96746075+0.j         -0.00196133+0.24539935j]
 [ 0.06498318-0.00796922j -0.00196133-0.24539935j  0.96746075+0.j        ]
 [ 0.99570445+0.j         -0.06104782+0.00825676j -0.06104782-0.00825676j]]",15.81734034220802,5,8,7.5,7.5,1530,1650
149,"[1650.97884243-1.13686838e-13j 1529.51057878+1.39123598e+01j
 1529.51057878-1.39123598e+01j]","[[ 0.06497589+0.00799513j  0.967683  +0.j         -0.00196066+0.24452236j]
 [ 0.06497589-0.00799513j -0.00196066-0.24452236j  0.967683  +0.j        ]
 [ 0.99570499+0.j         -0.06105591+0.00817072j -0.06105591-0.00817072j]]",15.870540722527513,5,8,7.5,7.5,1530,1650
150,"[1650.97873209+1.13686838e-13j 1529.51063396+1.39723171e+01j
 1529.51063396-1.39723171e+01j]","[[ 0.0649686 +0.00802094j  0.96790197+0.j         -0.00195999+0.24365505j]
 [ 0.0649686 -0.00802094j -0.00195999-0.24365505j  0.96790197+0.j        ]
 [ 0.99570552+0.j         -0.06106379+0.00808545j -0.06106379-0.00808545j]]",15.923547229052183,5,8,7.5,7.5,1530,1650
151,"[1650.9786218+1.98951966e-13j 1529.5106891+1.40319991e+01j
 1529.5106891-1.40319991e+01j]","[[ 0.06496131+0.00804665j  0.96811772+0.j         -0.00195934+0.24279725j]
 [ 0.06496131-0.00804665j -0.00195934-0.24279725j  0.96811772+0.j        ]
 [ 0.99570606+0.j         -0.06107145+0.00800092j -0.06107145-0.00800092j]]",15.976360921032802,5,8,7.5,7.5,1530,1650
152,"[1650.97851158+2.84217094e-14j 1529.51074421+1.40914085e+01j
 1529.51074421-1.40914085e+01j]","[[ 0.06495403+0.00807225j  0.96833033+0.j         -0.00195869+0.2419488j ]
 [ 0.06495403-0.00807225j -0.00195869-0.2419488j   0.96833033+0.j        ]
 [ 0.9957066 +0.j         -0.0610789 +0.00791712j -0.0610789 -0.00791712j]]",16.028982850007537,5,8,7.5,7.5,1530,1650
153,"[1650.97840142-1.13686838e-13j 1529.51079929+1.41505477e+01j
 1529.51079929-1.41505477e+01j]","[[ 0.06494675+0.00809776j  0.96853986+0.j         -0.00195804+0.24110956j]
 [ 0.06494675-0.00809776j -0.00195804-0.24110956j  0.96853986+0.j        ]
 [ 0.99570713+0.j         -0.06108614+0.00783406j -0.06108614-0.00783406j]]",16.081414059872117,5,8,7.5,7.5,1530,1650
154,"[1650.97829132-8.52651283e-14j 1529.51085434+1.42094191e+01j
 1529.51085434-1.42094191e+01j]","[[ 0.06493948+0.00812316j  0.96874637+0.j         -0.00195741+0.24027936j]
 [ 0.06493948-0.00812316j -0.00195741-0.24027936j  0.96874637+0.j        ]
 [ 0.99570767+0.j         -0.06109318+0.00775171j -0.06109318-0.00775171j]]",16.133655586949235,5,8,7.5,7.5,1530,1650
155,"[1650.97818129-1.70530257e-13j 1529.51090935+1.42680252e+01j
 1529.51090935-1.42680252e+01j]","[[ 0.06493221+0.00814846j  0.96894993+0.j         -0.00195678+0.23945807j]
 [ 0.06493221-0.00814846j -0.00195678-0.23945807j  0.96894993+0.j        ]
 [ 0.9957082 +0.j         -0.06110002+0.00767006j -0.06110002-0.00767006j]]",16.18570846005717,5,8,7.5,7.5,1530,1650
156,"[1650.97807133-1.42108547e-13j 1529.51096433+1.43263682e+01j
 1529.51096433-1.43263682e+01j]","[[ 0.06492494+0.00817367j  0.96915059+0.j         -0.00195616+0.23864553j]
 [ 0.06492494-0.00817367j -0.00195616-0.23864553j  0.96915059+0.j        ]
 [ 0.99570874+0.j         -0.06110666+0.00758911j -0.06110666-0.00758911j]]",16.237573700577702,5,8,7.5,7.5,1530,1650
157,"[1650.97796144+2.55795385e-13j 1529.51101928+1.43844507e+01j
 1529.51101928-1.43844507e+01j]","[[ 0.06491768+0.00819877j  0.96934842+0.j         -0.00195554+0.2378416j ]
 [ 0.06491768-0.00819877j -0.00195554-0.2378416j   0.96934842+0.j        ]
 [ 0.99570927+0.j         -0.06111312+0.00750885j -0.06111312-0.00750885j]]",16.289252322523254,5,8,7.5,7.5,1530,1650
158,"[1650.97785162+2.84217094e-14j 1529.51107419+1.44422747e+01j
 1529.51107419-1.44422747e+01j]","[[ 0.06491043+0.00822377j  0.96954346+0.j         -0.00195493+0.23704615j]
 [ 0.06491043-0.00822377j -0.00195493-0.23704615j  0.96954346+0.j        ]
 [ 0.9957098 +0.j         -0.06111939+0.00742926j -0.06111939-0.00742926j]]",16.340745332603312,5,8,7.5,7.5,1530,1650
159,"[1650.97774188+2.27373675e-13j 1529.51112906+1.44998426e+01j
 1529.51112906-1.44998426e+01j]","[[ 0.06490318+0.00824868j  0.96973579+0.j         -0.00195432+0.23625904j]
 [ 0.06490318-0.00824868j -0.00195432-0.23625904j  0.96973579+0.j        ]
 [ 0.99571034+0.j         -0.06112548+0.00735033j -0.06112548-0.00735033j]]",16.392053730290186,5,8,7.5,7.5,1530,1650
160,"[1650.97763221+3.12638804e-13j 1529.5111839 +1.45571566e+01j
 1529.5111839 -1.45571566e+01j]","[[ 0.06489593+0.00827349j  0.96992544+0.j         -0.00195372+0.23548014j]
 [ 0.06489593-0.00827349j -0.00195372-0.23548014j  0.96992544+0.j        ]
 [ 0.99571087+0.j         -0.06113139+0.00727206j -0.06113139-0.00727206j]]",16.44317850788393,5,8,7.5,7.5,1530,1650
161,"[1650.97752261-1.13686838e-13j 1529.51123869+1.46142189e+01j
 1529.51123869-1.46142189e+01j]","[[ 0.06488869+0.00829821j  0.97011248+0.j         -0.00195313+0.23470931j]
 [ 0.06488869-0.00829821j -0.00195313-0.23470931j  0.97011248+0.j        ]
 [ 0.9957114 +0.j         -0.06113712+0.00719443j -0.06113712-0.00719443j]]",16.49412065057672,5,8,7.5,7.5,1530,1650
162,"[1650.9774131 -1.70530257e-13j 1529.51129345+1.46710315e+01j
 1529.51129345-1.46710315e+01j]","[[ 0.06488146+0.00832282j  0.97029695+0.j         -0.00195254+0.23394643j]
 [ 0.06488146-0.00832282j -0.00195254-0.23394643j  0.97029695+0.j        ]
 [ 0.99571193+0.j         -0.06114269+0.00711745j -0.06114269-0.00711745j]]",16.54488113651643,5,8,7.5,7.5,1530,1650
163,"[1650.97730366-2.27373675e-13j 1529.51134817+1.47275967e+01j
 1529.51134817-1.47275967e+01j]","[[ 0.06487423+0.00834734j  0.97047891+0.j         -0.00195196+0.23319137j]
 [ 0.06487423-0.00834734j -0.00195196-0.23319137j  0.97047891+0.j        ]
 [ 0.99571246+0.j         -0.06114809+0.00704109j -0.06114809-0.00704109j]]",16.595460936869557,5,8,7.5,7.5,1530,1650
164,"[1650.97719431+1.42108547e-13j 1529.51140285+1.47839165e+01j
 1529.51140285-1.47839165e+01j]","[[ 0.064867  +0.00837177j  0.9706584 +0.j         -0.00195138+0.23244402j]
 [ 0.064867  -0.00837177j -0.00195138-0.23244402j  0.9706584 +0.j        ]
 [ 0.995713  +0.j         -0.06115332+0.00696534j -0.06115332-0.00696534j]]",16.645861015883483,5,8,7.5,7.5,1530,1650
165,"[1650.97708503-1.42108547e-13j 1529.51145748+1.48399929e+01j
 1529.51145748-1.48399929e+01j]","[[ 0.06485979+0.0083961j   0.97083547+0.j         -0.00195081+0.23170425j]
 [ 0.06485979-0.0083961j  -0.00195081-0.23170425j  0.97083547+0.j        ]
 [ 0.99571353+0.j         -0.06115839+0.00689021j -0.06115839-0.00689021j]]",16.696082330948062,5,8,7.5,7.5,1530,1650
166,"[1650.97697584-8.52651283e-14j 1529.51151208+1.48958280e+01j
 1529.51151208-1.48958280e+01j]","[[ 0.06485257+0.00842033j  0.97101017+0.j         -0.00195024+0.23097195j]
 [ 0.06485257-0.00842033j -0.00195024-0.23097195j  0.97101017+0.j        ]
 [ 0.99571406+0.j         -0.06116331+0.00681568j -0.06116331-0.00681568j]]",16.746125832656553,5,8,7.5,7.5,1530,1650
167,"[1650.97686673+1.70530257e-13j 1529.51156663+1.49514238e+01j
 1529.51156663-1.49514238e+01j]","[[ 0.06484536+0.00844448j  0.97118254+0.j         -0.00194968+0.23024701j]
 [ 0.06484536-0.00844448j -0.00194968-0.23024701j  0.97118254+0.j        ]
 [ 0.99571459+0.j         -0.06116807+0.00674175j -0.06116807-0.00674175j]]",16.79599246486589,5,8,7.5,7.5,1530,1650
168,"[1650.97675771+2.84217094e-14j 1529.51162114+1.50067821e+01j
 1529.51162114-1.50067821e+01j]","[[ 0.06483816+0.00846853j  0.97135263+0.j         -0.00194912+0.2295293j ]
 [ 0.06483816-0.00846853j -0.00194912-0.2295293j   0.97135263+0.j        ]
 [ 0.99571512+0.j         -0.06117268+0.0066684j  -0.06117268-0.0066684j ]]",16.845683164756327,5,8,7.5,7.5,1530,1650
169,"[1650.97664878-1.42108547e-13j 1529.51167561+1.50619049e+01j
 1529.51167561-1.50619049e+01j]","[[ 0.06483096+0.00849248j  0.97152048+0.j         -0.00194857+0.22881872j]
 [ 0.06483096-0.00849248j -0.00194857-0.22881872j  0.97152048+0.j        ]
 [ 0.99571565+0.j         -0.06117715+0.00659563j -0.06117715-0.00659563j]]",16.895198862890453,5,8,7.5,7.5,1530,1650
170,"[1650.97653994-8.52651283e-14j 1529.51173003+1.51167942e+01j
 1529.51173003-1.51167942e+01j]","[[ 0.06482377+0.00851635j  0.97168614+0.j         -0.00194802+0.22811517j]
 [ 0.06482377-0.00851635j -0.00194802-0.22811517j  0.97168614+0.j        ]
 [ 0.99571617+0.j         -0.06118147+0.00652342j -0.06118147-0.00652342j]]",16.94454048327156,5,8,7.5,7.5,1530,1650
171,"[1650.97643119-8.52651283e-14j 1529.51178441+1.51714518e+01j
 1529.51178441-1.51714518e+01j]","[[ 0.06481659+0.00854012j  0.97184963+0.j         -0.00194748+0.22741854j]
 [ 0.06481659-0.00854012j -0.00194748-0.22741854j  0.97184963+0.j        ]
 [ 0.9957167 +0.j         -0.06118564+0.00645178j -0.06118564-0.00645178j]]",16.99370894340141,5,8,7.5,7.5,1530,1650
172,"[1650.97632252+2.84217094e-14j 1529.51183874+1.52258795e+01j
 1529.51183874-1.52258795e+01j]","[[ 0.06480941+0.0085638j   0.97201101+0.j         -0.00194694+0.22672872j]
 [ 0.06480941-0.0085638j  -0.00194694-0.22672872j  0.97201101+0.j        ]
 [ 0.99571723+0.j         -0.06118968+0.0063807j  -0.06118968-0.0063807j ]]",17.042705154337394,5,8,7.5,7.5,1530,1650
173,"[1650.97621395+2.84217094e-14j 1529.51189302+1.52800791e+01j
 1529.51189302-1.52800791e+01j]","[[ 0.06480224+0.00858739j  0.97217031+0.j         -0.0019464 +0.22604562j]
 [ 0.06480224-0.00858739j -0.0019464 -0.22604562j  0.97217031+0.j        ]
 [ 0.99571776+0.j         -0.06119358+0.00631016j -0.06119358-0.00631016j]]",17.091530020749076,5,8,7.5,7.5,1530,1650
174,"[1650.97610548+1.13686838e-13j 1529.51194726+1.53340525e+01j
 1529.51194726-1.53340525e+01j]","[[ 0.06479507+0.00861089j  0.97232757+0.j         -0.00194587+0.22536914j]
 [ 0.06479507-0.00861089j -0.00194587-0.22536914j  0.97232757+0.j        ]
 [ 0.99571828+0.j         -0.06119735+0.00624016j -0.06119735-0.00624016j]]",17.140184440974153,5,8,7.5,7.5,1530,1650
175,"[1650.9759971 +2.84217094e-14j 1529.51200145+1.53878014e+01j
 1529.51200145-1.53878014e+01j]","[[ 0.06478791+0.0086343j   0.97248283+0.j         -0.00194535+0.22469917j]
 [ 0.06478791-0.0086343j  -0.00194535-0.22469917j  0.97248283+0.j        ]
 [ 0.99571881+0.j         -0.06120099+0.0061707j  -0.06120099-0.0061707j ]]",17.18866930707381,5,8,7.5,7.5,1530,1650
176,"[1650.97588881+1.13686838e-13j 1529.51205559+1.54413275e+01j
 1529.51205559-1.54413275e+01j]","[[ 0.06478076+0.00865763j  0.97263613+0.j         -0.00194483+0.22403563j]
 [ 0.06478076-0.00865763j -0.00194483-0.22403563j  0.97263613+0.j        ]
 [ 0.99571934+0.j         -0.0612045 +0.00610176j -0.0612045 -0.00610176j]]",17.23698550488752,5,8,7.5,7.5,1530,1650
177,"[1650.97578063-3.41060513e-13j 1529.51210969+1.54946326e+01j
 1529.51210969-1.54946326e+01j]","[[ 0.06477361+0.00868086j  0.97278749+0.j         -0.00194431+0.22337841j]
 [ 0.06477361-0.00868086j -0.00194431-0.22337841j  0.97278749+0.j        ]
 [ 0.99571986+0.j         -0.06120788+0.00603334j -0.06120788-0.00603334j]]",17.285133914087275,5,8,7.5,7.5,1530,1650
178,"[1650.97567254-1.70530257e-13j 1529.51216373+1.55477184e+01j
 1529.51216373-1.55477184e+01j]","[[ 0.06476647+0.008704j    0.97293696+0.j         -0.0019438 +0.22272744j]
 [ 0.06476647-0.008704j   -0.0019438 -0.22272744j  0.97293696+0.j        ]
 [ 0.99572039+0.j         -0.06121114+0.00596543j -0.06121114-0.00596543j]]",17.333115408231166,5,8,7.5,7.5,1530,1650
179,"[1650.97556455+2.55795385e-13j 1529.51221773+1.56005865e+01j
 1529.51221773-1.56005865e+01j]","[[ 0.06475933+0.00872706j  0.97308456+0.j         -0.00194329+0.22208261j]
 [ 0.06475933-0.00872706j -0.00194329-0.22208261j  0.97308456+0.j        ]
 [ 0.99572091+0.j         -0.06121428+0.00589803j -0.06121428-0.00589803j]]",17.380930854816555,5,8,7.5,7.5,1530,1650
180,"[1650.97545666+5.68434189e-14j 1529.51227167+1.56532385e+01j
 1529.51227167-1.56532385e+01j]","[[ 0.06475221+0.00875003j  0.97323034+0.j         -0.00194279+0.22144385j]
 [ 0.06475221-0.00875003j -0.00194279-0.22144385j  0.97323034+0.j        ]
 [ 0.99572144+0.j         -0.06121729+0.00583113j -0.06121729-0.00583113j]]",17.42858111533255,5,8,7.5,7.5,1530,1650
181,"[1650.97534887+2.84217094e-14j 1529.51232556+1.57056761e+01j
 1529.51232556-1.57056761e+01j]","[[ 0.06474509+0.00877291j  0.97337432+0.j         -0.00194229+0.22081106j]
 [ 0.06474509-0.00877291j -0.00194229-0.22081106j  0.97337432+0.j        ]
 [ 0.99572196+0.j         -0.0612202 +0.00576473j -0.0612202 -0.00576473j]]",17.47606704531202,5,8,7.5,7.5,1530,1650
182,"[1650.97524119+1.70530257e-13j 1529.51237941+1.57579010e+01j
 1529.51237941-1.57579010e+01j]","[[ 0.06473797+0.00879571j  0.97351653+0.j         -0.00194179+0.22018416j]
 [ 0.06473797-0.00879571j -0.00194179-0.22018416j  0.97351653+0.j        ]
 [ 0.99572248+0.j         -0.06122298+0.00569881j -0.06122298-0.00569881j]]",17.523389494383032,5,8,7.5,7.5,1530,1650
183,"[1650.97513361-2.84217094e-14j 1529.5124332 +1.58099146e+01j
 1529.5124332 -1.58099146e+01j]","[[ 0.06473086+0.00881842j  0.97365701+0.j         -0.0019413 +0.21956307j]
 [ 0.06473086-0.00881842j -0.0019413 -0.21956307j  0.97365701+0.j        ]
 [ 0.995723  +0.j         -0.06122566+0.00563337j -0.06122566-0.00563337j]]",17.570549306319762,5,8,7.5,7.5,1530,1650
184,"[1650.97502613 +0.j         1529.51248693+15.86171858j
 1529.51248693-15.86171858j]","[[ 0.06472376+0.00884104j  0.97379579+0.j         -0.00194081+0.2189477j ]
 [ 0.06472376-0.00884104j -0.00194081-0.2189477j   0.97379579+0.j        ]
 [ 0.99572353+0.j         -0.06122823+0.0055684j  -0.06122823-0.0055684j ]]",17.617547319092907,5,8,7.5,7.5,1530,1650
185,"[1650.97491876+5.68434189e-14j 1529.51254062+1.59133144e+01j
 1529.51254062-1.59133144e+01j]","[[ 0.06471667+0.00886358j  0.97393289+0.j         -0.00194032+0.21833799j]
 [ 0.06471667-0.00886358j -0.00194032-0.21833799j  0.97393289+0.j        ]
 [ 0.99572405+0.j         -0.06123068+0.00550391j -0.06123068-0.00550391j]]",17.66438436491953,5,8,7.5,7.5,1530,1650
186,"[1650.9748115 -1.42108547e-13j 1529.51259425+1.59647037e+01j
 1529.51259425-1.59647037e+01j]","[[ 0.06470958+0.00888604j  0.97406834+0.j         -0.00193984+0.21773384j]
 [ 0.06470958-0.00888604j -0.00193984-0.21773384j  0.97406834+0.j        ]
 [ 0.99572457+0.j         -0.06123304+0.00543988j -0.06123304-0.00543988j]]",17.711061270312417,5,8,7.5,7.5,1530,1650
187,"[1650.97470434+3.12638804e-13j 1529.51264783+1.60158879e+01j
 1529.51264783-1.60158879e+01j]","[[ 0.0647025 +0.00890841j  0.97420218+0.j         -0.00193936+0.21713518j]
 [ 0.0647025 -0.00890841j -0.00193936-0.21713518j  0.97420218+0.j        ]
 [ 0.99572509+0.j         -0.06123529+0.0053763j  -0.06123529-0.0053763j ]]",17.757578856128944,5,8,7.5,7.5,1530,1650
188,"[1650.9745973 +8.52651283e-14j 1529.51270135+1.60668684e+01j
 1529.51270135-1.60668684e+01j]","[[ 0.06469543+0.0089307j   0.97433443+0.j         -0.00193889+0.21654193j]
 [ 0.06469543-0.0089307j  -0.00193889-0.21654193j  0.97433443+0.j        ]
 [ 0.99572561+0.j         -0.06123743+0.00531318j -0.06123743-0.00531318j]]",17.803937937619395,5,8,7.5,7.5,1530,1650
189,"[1650.97449036-2.84217094e-14j 1529.51275482+1.61176469e+01j
 1529.51275482-1.61176469e+01j]","[[ 0.06468837+0.00895291j  0.97446511+0.j         -0.00193842+0.21595403j]
 [ 0.06468837-0.00895291j -0.00193842-0.21595403j  0.97446511+0.j        ]
 [ 0.99572613+0.j         -0.06123948+0.00525051j -0.06123948-0.00525051j]]",17.850139324474835,5,8,7.5,7.5,1530,1650
190,"[1650.97438353 +0.j        1529.51280823+16.1682246j
 1529.51280823-16.1682246j]","[[ 0.06468131+0.00897503j  0.97459426+0.j         -0.00193795+0.2153714j ]
 [ 0.06468131-0.00897503j -0.00193795-0.2153714j   0.97459426+0.j        ]
 [ 0.99572665+0.j         -0.06124143+0.00518827j -0.06124143-0.00518827j]]",17.896183820874455,5,8,7.5,7.5,1530,1650
191,"[1650.97427682+2.84217094e-14j 1529.51286159+1.62186031e+01j
 1529.51286159-1.62186031e+01j]","[[ 0.06467426+0.00899707j  0.9747219 +0.j         -0.00193749+0.21479396j]
 [ 0.06467426-0.00899707j -0.00193749-0.21479396j  0.9747219 +0.j        ]
 [ 0.99572716+0.j         -0.06124328+0.00512647j -0.06124328-0.00512647j]]",17.94207222553245,5,8,7.5,7.5,1530,1650
192,"[1650.97417022-1.98951966e-13j 1529.51291489+1.62687837e+01j
 1529.51291489-1.62687837e+01j]","[[ 0.06466722+0.00901903j  0.97484805+0.j         -0.00193702+0.21422165j]
 [ 0.06466722-0.00901903j -0.00193702-0.21422165j  0.97484805+0.j        ]
 [ 0.99572768+0.j         -0.06124504+0.00506511j -0.06124504-0.00506511j]]",17.987805331744426,5,8,7.5,7.5,1530,1650
