,eigVal,eigVec,Gain,Loss,Coupling bt. bands,Coupling bt. band1 and exciton,Coupling bt. band2 and exciton,Ecm,XC
191,"[1657.31676629-3.83194703e+00j 1657.31676629+3.83194703e+00j
 1650.36646743+5.38970418e-14j]","[[ 0.74930091+0.j         -0.14111296-0.45515179j  0.03019962-0.39942367j]
 [-0.14111296+0.45515179j  0.74930091+0.j          0.03019962+0.39942367j]
 [ 0.19832129+0.41489854j  0.19832129-0.41489854j  0.82407368+0.j        ]]",11.459999999999999,11.459999999999999,8,5.0,5.0,1657.5,1650
192,"[1657.32068455-4.01461459e+00j 1657.32068455+4.01461459e+00j
 1650.35863091-1.42351245e-12j]","[[ 0.75486821+0.j         -0.13832799-0.44966714j  0.02962363-0.39745165j]
 [-0.13832799+0.44966714j  0.75486821+0.j          0.02962363+0.39745165j]
 [ 0.19425288+0.41364795j  0.19425288-0.41364795j  0.82602013+0.j        ]]",11.52,11.52,8,5.0,5.0,1657.5,1650
193,"[1657.32444572-4.18993362e+00j 1657.32444572+4.18993362e+00j
 1650.35110856-7.58129897e-13j]","[[ 0.76011827+0.j         -0.13567983-0.4444612j   0.0290691 -0.39550787j]
 [-0.13567983+0.4444612j   0.76011827+0.j          0.0290691 +0.39550787j]
 [ 0.19039933+0.41232698j  0.19039933-0.41232698j  0.82792332+0.j        ]]",11.58,11.58,8,5.0,5.0,1657.5,1650
194,"[1657.32805968-4.35880553e+00j 1657.32805968+4.35880553e+00j
 1650.34388064+2.86811495e-14j]","[[ 0.76508766+0.j         -0.1331544 -0.43950109j  0.02853471-0.39359119j]
 [-0.1331544 +0.43950109j  0.76508766+0.j          0.02853471+0.39359119j]
 [ 0.18673715+0.41094867j  0.18673715-0.41094867j  0.82978521+0.j        ]]",11.639999999999999,11.639999999999999,8,5.0,5.0,1657.5,1650
195,"[1657.33153544-4.52196557e+00j 1657.33153544+4.52196557e+00j
 1650.33692911-3.27616756e-13j]","[[ 0.76980643+0.j         -0.13073996-0.43475995j  0.02801928-0.39170054j]
 [-0.13073996+0.43475995j  0.76980643+0.j          0.02801928+0.39170054j]
 [ 0.18324691+0.40952349j  0.18324691-0.40952349j  0.8316076 +0.j        ]]",11.7,11.7,8,5.0,5.0,1657.5,1650
196,"[1657.33488125-4.68002259e+00j 1657.33488125+4.68002259e+00j
 1650.33023749-1.56713709e-12j]","[[ 0.77429961+0.j         -0.12842661-0.43021551j  0.02752173-0.38983495j]
 [-0.12842661+0.43021551j  0.77429961+0.j          0.02752173+0.38983495j]
 [ 0.17991229+0.40805993j  0.17991229-0.40805993j  0.83339218+0.j        ]]",11.76,11.76,8,5.0,5.0,1657.5,1650
197,"[1657.33810467-4.83348739e+00j 1657.33810467+4.83348739e+00j
 1650.32379066-6.25517360e-13j]","[[ 0.77858835+0.j         -0.12620587-0.42584905j  0.02704107-0.38799351j]
 [-0.12620587+0.42584905j  0.77858835+0.j          0.02704107+0.38799351j]
 [ 0.17671943+0.40656498j  0.17671943-0.40656498j  0.83514048+0.j        ]]",11.82,11.82,8,5.0,5.0,1657.5,1650
198,"[1657.34121264-4.98279339e+00j 1657.34121264+4.98279339e+00j
 1650.31757471-5.66589636e-13j]","[[ 0.78269071+0.j         -0.12407043-0.42164467j  0.02657637-0.38617538j]
 [-0.12407043+0.42164467j  0.78269071+0.j          0.02657637+0.38617538j]
 [ 0.17365641+0.40504444j  0.17365641-0.40504444j  0.83685396+0.j        ]]",11.879999999999999,11.879999999999999,8,5.0,5.0,1657.5,1650
199,"[1657.34421158-5.12831198e+00j 1657.34421158+5.12831198e+00j
 1650.31157685-2.27215688e-13j]","[[ 0.78662226+0.j         -0.1220139 -0.4175887j   0.02612678-0.38437976j]
 [-0.1220139 +0.4175887j   0.78662226+0.j          0.02612678+0.38437976j]
 [ 0.17071291+0.40350316j  0.17071291-0.40350316j  0.83853395+0.j        ]]",11.94,11.94,8,5.0,5.0,1657.5,1650
200,"[1657.34710738-5.27036423e+00j 1657.34710738+5.27036423e+00j
 1650.30578524-7.33220724e-13j]","[[ 0.79039654+0.j         -0.12003066-0.41366933j  0.02569152-0.38260592j]
 [-0.12003066+0.41366933j  0.79039654+0.j          0.02569152+0.38260592j]
 [ 0.16787989+0.40194524j  0.16787989-0.40194524j  0.84018172+0.j        ]]",12.0,12.0,8,5.0,5.0,1657.5,1650
201,"[1657.34990552-5.40922988e+00j 1657.34990552+5.40922988e+00j
 1650.30018895-6.04434153e-13j]","[[ 0.79402542+0.j         -0.11811574-0.40987622j  0.02526986-0.38085317j]
 [-0.11811574+0.40987622j  0.79402542+0.j          0.02526986+0.38085317j]
 [ 0.16514941+0.40037416j  0.16514941-0.40037416j  0.84179843+0.j        ]]",12.059999999999999,12.059999999999999,8,5.0,5.0,1657.5,1650
202,"[1657.35261107-5.54515433e+00j 1657.35261107+5.54515433e+00j
 1650.29477786-8.17387854e-13j]","[[ 0.79751937+0.j         -0.1162647 -0.40620029j  0.02486113-0.37912087j]
 [-0.1162647 +0.40620029j  0.79751937+0.j          0.02486113+0.37912087j]
 [ 0.16251441+0.39879288j  0.16251441-0.39879288j  0.84338519+0.j        ]]",12.12,12.12,8,5.0,5.0,1657.5,1650
203,"[1657.35522873-5.67835426e+00j 1657.35522873+5.67835426e+00j
 1650.28954255+2.52252611e-13j]","[[ 0.80088769+0.j         -0.11447357-0.40263352j  0.0244647 -0.37740841j]
 [-0.11447357+0.40263352j  0.80088769+0.j          0.0244647 +0.37740841j]
 [ 0.15996861+0.39720397j  0.15996861-0.39720397j  0.84494304+0.j        ]]",12.18,12.18,8,5.0,5.0,1657.5,1650
204,"[1657.35776287-5.80902205e+00j 1657.35776287+5.80902205e+00j
 1650.28447427-8.13670579e-13j]","[[ 0.80413869+0.j         -0.11273878-0.39916876j  0.02407998-0.37571522j]
 [-0.11273878+0.39916876j  0.80413869+0.j          0.02407998+0.37571522j]
 [ 0.15750637+0.39560962j  0.15750637-0.39560962j  0.84647295+0.j        ]]",12.24,12.24,8,5.0,5.0,1657.5,1650
205,"[1657.36021757-5.93732944e+00j 1657.36021757+5.93732944e+00j
 1650.27956487-7.44333633e-13j]","[[ 0.80727983+0.j         -0.11105708-0.39579961j  0.02370643-0.37404076j]
 [-0.11105708+0.39579961j  0.80727983+0.j          0.02370643+0.37404076j]
 [ 0.15512262+0.39401174j  0.15512262-0.39401174j  0.84797584+0.j        ]]",12.299999999999999,12.299999999999999,8,5.0,5.0,1657.5,1650
206,"[1657.36259662-6.06343041e+00j 1657.36259662+6.06343041e+00j
 1650.27480676-2.22643199e-13j]","[[ 0.81031781+0.j         -0.10942552-0.39252032j  0.02334353-0.37238452j]
 [-0.10942552+0.39252032j  0.81031781+0.j          0.02334353+0.37238452j]
 [ 0.15281276+0.39241198j  0.15281276-0.39241198j  0.84945258+0.j        ]]",12.36,12.36,8,5.0,5.0,1657.5,1650
207,"[1657.36490359-6.18746369e+00j 1657.36490359+6.18746369e+00j
 1650.27019283-4.53980916e-13j]","[[ 0.81325873+0.j         -0.10784143-0.3893257j   0.02299082-0.37074603j]
 [-0.10784143+0.3893257j   0.81325873+0.j          0.02299082+0.37074603j]
 [ 0.15057261+0.39081178j  0.15057261-0.39081178j  0.850904  +0.j        ]]",12.42,12.42,8,5.0,5.0,1657.5,1650
208,"[1657.36714178-6.30955471e+00j 1657.36714178+6.30955471e+00j
 1650.26571644-5.65876445e-13j]","[[ 0.81610812+0.j         -0.10630233-0.38621105j  0.02264783-0.36912482j]
 [-0.10630233+0.38621105j  0.81610812+0.j          0.02264783+0.36912482j]
 [ 0.14839839+0.38921241j  0.14839839-0.38921241j  0.85233085+0.j        ]]",12.48,12.48,8,5.0,5.0,1657.5,1650
209,"[1657.36931432-6.42981734e+00j 1657.36931432+6.42981734e+00j
 1650.26137137-9.46292886e-13j]","[[ 0.81887102+0.j         -0.10480596-0.38317208j  0.02231416-0.36752047j]
 [-0.10480596+0.38317208j  0.81887102+0.j          0.02231416+0.36752047j]
 [ 0.14628659+0.38761496j  0.14628659-0.38761496j  0.8537339 +0.j        ]]",12.54,12.54,8,5.0,5.0,1657.5,1650
210,"[1657.37142411-6.54835529e+00j 1657.37142411+6.54835529e+00j
 1650.25715178-1.34512529e-13j]","[[ 0.82155205+0.j         -0.10335024-0.38020488j  0.0219894 -0.36593256j]
 [-0.10335024+0.38020488j  0.82155205+0.j          0.0219894 +0.36593256j]
 [ 0.14423403+0.38602041j  0.14423403-0.38602041j  0.85511382+0.j        ]]",12.6,12.6,8,5.0,5.0,1657.5,1650
211,"[1657.37347391-6.66526332e+00j 1657.37347391+6.66526332e+00j
 1650.25305218-6.19711648e-13j]","[[ 0.82415545+0.j         -0.10193325-0.37730587j  0.02167319-0.36436071j]
 [-0.10193325+0.37730587j  0.82415545+0.j          0.02167319+0.36436071j]
 [ 0.14223777+0.38442959j  0.14223777-0.38442959j  0.8564713 +0.j        ]]",12.66,12.66,8,5.0,5.0,1657.5,1650
212,"[1657.37546628-6.78062830e+00j 1657.37546628+6.78062830e+00j
 1650.24906743-8.33613543e-13j]","[[ 0.82668512+0.j         -0.1005532 -0.37447174j  0.02136518-0.36280454j]
 [-0.1005532 +0.37447174j  0.82668512+0.j          0.02136518+0.36280454j]
 [ 0.14029509+0.38284326j  0.14029509-0.38284326j  0.85780697+0.j        ]]",12.719999999999999,12.719999999999999,8,5.0,5.0,1657.5,1650
213,"[1657.37740366-6.89453004e+00j 1657.37740366+6.89453004e+00j
 1650.24519268-1.07030818e-12j]","[[ 0.82914468+0.j         -0.09920844-0.37169946j  0.02106503-0.3612637j ]
 [-0.09920844+0.37169946j  0.82914468+0.j          0.02106503+0.3612637j ]
 [ 0.13840348+0.38126208j  0.13840348-0.38126208j  0.85912142+0.j        ]]",12.78,12.78,8,5.0,5.0,1657.5,1650
214,"[1657.37928832-7.00704209e+00j 1657.37928832+7.00704209e+00j
 1650.24142335-6.03318312e-13j]","[[ 0.83153745+0.j         -0.09789741-0.36898623j  0.02077243-0.35973785j]
 [-0.09789741+0.36898623j  0.83153745+0.j          0.02077243+0.35973785j]
 [ 0.1365606 +0.37968662j  0.1365606 -0.37968662j  0.86041524+0.j        ]]",12.84,12.84,8,5.0,5.0,1657.5,1650
215,"[1657.38112243-7.11823237e+00j 1657.38112243+7.11823237e+00j
 1650.23775513-9.52257625e-14j]","[[ 0.83386653+0.j         -0.09661869-0.36632944j  0.0204871 -0.35822666j]
 [-0.09661869+0.36632944j  0.83386653+0.j          0.0204871 +0.35822666j]
 [ 0.13476429+0.37811739j  0.13476429-0.37811739j  0.86168897+0.j        ]]",12.9,12.9,8,5.0,5.0,1657.5,1650
216,"[1657.38290802-7.22816380e+00j 1657.38290802+7.22816380e+00j
 1650.23418396+1.12059984e-13j]","[[ 0.8361348 +0.j         -0.09537092-0.36372668j  0.02020874-0.35672984j]
 [-0.09537092+0.36372668j  0.8361348 +0.j          0.02020874+0.35672984j]
 [ 0.13301253+0.37655485j  0.13301253-0.37655485j  0.86294314+0.j        ]]",12.959999999999999,12.959999999999999,8,5.0,5.0,1657.5,1650
217,"[1657.38464701-7.33689472e+00j 1657.38464701+7.33689472e+00j
 1650.23070598-9.12358222e-13j]","[[ 0.83834493+0.j         -0.09415285-0.36117571j  0.01993711-0.35524707j]
 [-0.09415285+0.36117571j  0.83834493+0.j          0.01993711+0.35524707j]
 [ 0.13130343+0.37499937j  0.13130343-0.37499937j  0.86417826+0.j        ]]",13.02,13.02,8,5.0,5.0,1657.5,1650
218,"[1657.38634122-7.44447939e+00j 1657.38634122+7.44447939e+00j
 1650.22731755-6.25725182e-13j]","[[ 0.84049944+0.j         -0.09296329-0.35867441j  0.01967194-0.35377808j]
 [-0.09296329+0.35867441j  0.84049944+0.j          0.01967194+0.35377808j]
 [ 0.12963523+0.37345132j  0.12963523-0.37345132j  0.8653948 +0.j        ]]",13.08,13.08,8,5.0,5.0,1657.5,1650
219,"[1657.38799238-7.55096834e+00j 1657.38799238+7.55096834e+00j
 1650.22401523-2.25534271e-13j]","[[ 0.84260066+0.j         -0.09180114-0.35622084j  0.01941301-0.3523226j ]
 [-0.09180114+0.35622084j  0.84260066+0.j          0.01941301+0.3523226j ]
 [ 0.12800628+0.371911j    0.12800628-0.371911j    0.86659324+0.j        ]]",13.139999999999999,13.139999999999999,8,5.0,5.0,1657.5,1650
220,"[1657.38960212-7.65640875e+00j 1657.38960212+7.65640875e+00j
 1650.22079576-4.68985124e-13j]","[[ 0.84465077+0.j         -0.09066535-0.35381317j  0.01916008-0.35088037j]
 [-0.09066535+0.35381317j  0.84465077+0.j          0.01916008+0.35088037j]
 [ 0.12641502+0.37037866j  0.12641502-0.37037866j  0.867774  +0.j        ]]",13.2,13.2,8,5.0,5.0,1657.5,1650
221,"[1657.39117199-7.76084470e+00j 1657.39117199+7.76084470e+00j
 1650.21765602-2.83183717e-13j]","[[ 0.84665185+0.j         -0.08955493-0.35144966j  0.01891295-0.34945112j]
 [-0.08955493+0.35144966j  0.84665185+0.j          0.01891295+0.34945112j]
 [ 0.12486   +0.36885455j  0.12486   -0.36885455j  0.86893753+0.j        ]]",13.26,13.26,8,5.0,5.0,1657.5,1650
222,"[1657.39270345-7.86431748e+00j 1657.39270345+7.86431748e+00j
 1650.2145931 -1.93452122e-13j]","[[ 0.84860582+0.j         -0.08846896-0.34912871j  0.01867141-0.34803462j]
 [-0.08846896+0.34912871j  0.84860582+0.j          0.01867141+0.34803462j]
 [ 0.12333984+0.36733886j  0.12333984-0.36733886j  0.87008423+0.j        ]]",13.32,13.32,8,5.0,5.0,1657.5,1650
223,"[1657.39419791-7.96686581e+00j 1657.39419791+7.96686581e+00j
 1650.21160418-1.78883477e-13j]","[[ 0.8505145 +0.j         -0.08740656-0.34684879j  0.01843526-0.34663064j]
 [-0.08740656+0.34684879j  0.8505145 +0.j          0.01843526+0.34663064j]
 [ 0.12185326+0.36583177j  0.12185326-0.36583177j  0.87121448+0.j        ]]",13.379999999999999,13.379999999999999,8,5.0,5.0,1657.5,1650
224,"[1657.39565669-8.06852607e+00j 1657.39565669+8.06852607e+00j
 1650.20868662-9.20042299e-13j]","[[ 0.85237961+0.j         -0.0863669 -0.34460846j  0.01820433-0.34523896j]
 [-0.0863669 +0.34460846j  0.85237961+0.j          0.01820433+0.34523896j]
 [ 0.12039902+0.36433343j  0.12039902-0.36433343j  0.87232868+0.j        ]]",13.44,13.44,8,5.0,5.0,1657.5,1650
225,"[1657.39708105-8.16933245e+00j 1657.39708105+8.16933245e+00j
 1650.20583789-6.10969838e-13j]","[[ 0.85420276+0.j         -0.08534919-0.34240639j  0.01797844-0.34385934j]
 [-0.08534919+0.34240639j  0.85420276+0.j          0.01797844+0.34385934j]
 [ 0.11897597+0.36284396j  0.11897597-0.36284396j  0.87342719+0.j        ]]",13.5,13.5,8,5.0,5.0,1657.5,1650
226,"[1657.39847221-8.26931719e+00j 1657.39847221+8.26931719e+00j
 1650.20305558-3.72711018e-13j]","[[ 0.85598549+0.j         -0.08435268-0.34024128j  0.01775742-0.3424916j ]
 [-0.08435268+0.34024128j  0.85598549+0.j          0.01775742+0.3424916j ]
 [ 0.11758302+0.36136349j  0.11758302-0.36136349j  0.87451035+0.j        ]]",13.559999999999999,13.559999999999999,8,5.0,5.0,1657.5,1650
227,"[1657.3998313 -8.36851066e+00j 1657.3998313 +8.36851066e+00j
 1650.20033741+1.29474181e-14j]","[[ 0.85772924+0.j         -0.08337667-0.33811193j  0.01754111-0.34113551j]
 [-0.08337667+0.33811193j  0.85772924+0.j          0.01754111+0.34113551j]
 [ 0.11621914+0.35989209j  0.11621914-0.35989209j  0.87557852+0.j        ]]",13.62,13.62,8,5.0,5.0,1657.5,1650
228,"[1657.40115941-8.46694157e+00j 1657.40115941+8.46694157e+00j
 1650.19768118+3.67916230e-14j]","[[ 0.85943538+0.j         -0.08242047-0.3360172j   0.01732937-0.3397909j ]
 [-0.08242047+0.3360172j   0.85943538+0.j          0.01732937+0.3397909j ]
 [ 0.11488334+0.35842985j  0.11488334-0.35842985j  0.87663201+0.j        ]]",13.68,13.68,8,5.0,5.0,1657.5,1650
229,"[1657.40245759-8.56463703e+00j 1657.40245759+8.56463703e+00j
 1650.19508482-3.31043711e-13j]","[[ 0.86110521+0.j         -0.08148346-0.33395598j  0.01712203-0.33845756j]
 [-0.08148346+0.33395598j  0.86110521+0.j          0.01712203+0.33845756j]
 [ 0.11357468+0.35697683j  0.11357468-0.35697683j  0.87767114+0.j        ]]",13.74,13.74,8,5.0,5.0,1657.5,1650
230,"[1657.40372683-8.66162272e+00j 1657.40372683+8.66162272e+00j
 1650.19254633-4.24684626e-13j]","[[ 0.86273997+0.j         -0.08056502-0.33192726j  0.01691897-0.33713533j]
 [-0.08056502+0.33192726j  0.86273997+0.j          0.01691897+0.33713533j]
 [ 0.11229229+0.35553307j  0.11229229-0.35553307j  0.87869622+0.j        ]]",13.799999999999999,13.799999999999999,8,5.0,5.0,1657.5,1650
231,"[1657.40496809-8.75792296e+00j 1657.40496809+8.75792296e+00j
 1650.19006382-2.68290861e-13j]","[[ 0.86434082+0.j         -0.07966456-0.32993005j  0.01672006-0.335824j  ]
 [-0.07966456+0.32993005j  0.86434082+0.j          0.01672006+0.335824j  ]
 [ 0.11103531+0.35409861j  0.11103531-0.35409861j  0.87970754+0.j        ]]",13.86,13.86,8,5.0,5.0,1657.5,1650
232,"[1657.40618227-8.85356083e+00j 1657.40618227+8.85356083e+00j
 1650.18763546-2.36725995e-13j]","[[ 0.86590889+0.j         -0.07878154-0.32796341j  0.01652516-0.33452343j]
 [-0.07878154+0.32796341j  0.86590889+0.j          0.01652516+0.33452343j]
 [ 0.10980294+0.35267348j  0.10980294-0.35267348j  0.88070539+0.j        ]]",13.92,13.92,8,5.0,5.0,1657.5,1650
233,"[1657.40737024-8.94855823e+00j 1657.40737024+8.94855823e+00j
 1650.18525952-7.26192618e-13j]","[[ 0.86744523+0.j         -0.07791542-0.32602646j  0.01633415-0.33323344j]
 [-0.07791542+0.32602646j  0.86744523+0.j          0.01633415+0.33323344j]
 [ 0.10859442+0.3512577j   0.10859442-0.3512577j   0.88169005+0.j        ]]",13.979999999999999,13.979999999999999,8,5.0,5.0,1657.5,1650
234,"[1657.40853283-9.04293598e+00j 1657.40853283+9.04293598e+00j
 1650.18293435+2.61861654e-13j]","[[ 0.86895085+0.j         -0.07706569-0.32411834j  0.01614692-0.33195387j]
 [-0.07706569+0.32411834j  0.86895085+0.j          0.01614692+0.33195387j]
 [ 0.10740902+0.34985126j  0.10740902-0.34985126j  0.88266178+0.j        ]]",14.04,14.04,8,5.0,5.0,1657.5,1650
235,"[1657.40967083-9.13671388e+00j 1657.40967083+9.13671388e+00j
 1650.18065834-4.54966644e-14j]","[[ 0.87042672+0.j         -0.07623188-0.32223825j  0.01596335-0.33068455j]
 [-0.07623188+0.32223825j  0.87042672+0.j          0.01596335+0.33068455j]
 [ 0.10624603+0.34845418j  0.10624603-0.34845418j  0.88362084+0.j        ]]",14.1,14.1,8,5.0,5.0,1657.5,1650
236,"[1657.41078501-9.22991079e+00j 1657.41078501+9.22991079e+00j
 1650.17842997+4.82701288e-14j]","[[ 0.87187377+0.j         -0.07541352-0.3203854j   0.01578334-0.32942535j]
 [-0.07541352+0.3203854j   0.87187377+0.j          0.01578334+0.32942535j]
 [ 0.10510478+0.34706644j  0.10510478-0.34706644j  0.88456749+0.j        ]]",14.16,14.16,8,5.0,5.0,1657.5,1650
237,"[1657.4118761 -9.32254466e+00j 1657.4118761 +9.32254466e+00j
 1650.17624779-3.91682771e-13j]","[[ 0.87329286+0.j         -0.07461015-0.31855907j  0.01560678-0.32817611j]
 [-0.07461015+0.31855907j  0.87329286+0.j          0.01560678+0.32817611j]
 [ 0.10398465+0.34568804j  0.10398465-0.34568804j  0.88550197+0.j        ]]",14.219999999999999,14.219999999999999,8,5.0,5.0,1657.5,1650
238,"[1657.4129448-9.41463264e+00j 1657.4129448+9.41463264e+00j
 1650.1741104-2.13852193e-13j]","[[ 0.87468484+0.j         -0.07382137-0.31675854j  0.01543357-0.32693668j]
 [-0.07382137+0.31675854j  0.87468484+0.j          0.01543357+0.32693668j]
 [ 0.10288502+0.34431895j  0.10288502-0.34431895j  0.88642452+0.j        ]]",14.28,14.28,8,5.0,5.0,1657.5,1650
239,"[1657.41399178-9.50619108e+00j 1657.41399178+9.50619108e+00j
 1650.17201644-4.42470903e-14j]","[[ 0.87605051+0.j         -0.07304675-0.31498313j  0.01526363-0.32570693j]
 [-0.07304675+0.31498313j  0.87605051+0.j          0.01526363+0.32570693j]
 [ 0.1018053 +0.34295914j  0.1018053 -0.34295914j  0.88733536+0.j        ]]",14.34,14.34,8,5.0,5.0,1657.5,1650
240,"[1657.41501768-9.59723560e+00j 1657.41501768+9.59723560e+00j
 1650.16996464+1.66927622e-13j]","[[ 0.87739065+0.j         -0.07228592-0.3132322j   0.01509685-0.32448672j]
 [-0.07228592+0.3132322j   0.87739065+0.j          0.01509685+0.32448672j]
 [ 0.10074493+0.3416086j   0.10074493-0.3416086j   0.88823471+0.j        ]]",14.399999999999999,14.399999999999999,8,5.0,5.0,1657.5,1650
241,"[1657.41602313-9.68778113e+00j 1657.41602313+9.68778113e+00j
 1650.16795375-2.40059786e-13j]","[[ 0.87870599+0.j         -0.07153848-0.31150511j  0.01493315-0.32327592j]
 [-0.07153848+0.31150511j  0.87870599+0.j          0.01493315+0.32327592j]
 [ 0.09970338+0.34026729j  0.09970338-0.34026729j  0.88912281+0.j        ]]",14.459999999999999,14.459999999999999,8,5.0,5.0,1657.5,1650
242,"[1657.41700871-9.77784195e+00j 1657.41700871+9.77784195e+00j
 1650.16598258-1.44054227e-13j]","[[ 0.87999724+0.j         -0.07080409-0.30980127j  0.01477245-0.32207439j]
 [-0.07080409+0.30980127j  0.87999724+0.j          0.01477245+0.32207439j]
 [ 0.09868012+0.33893516j  0.09868012-0.33893516j  0.88999984+0.j        ]]",14.52,14.52,8,5.0,5.0,1657.5,1650
243,"[1657.417975-9.86743175e+00j 1657.417975+9.86743175e+00j
 1650.16405 -4.48919394e-13j]","[[ 0.88126507+0.j         -0.07008239-0.30812011j  0.01461466-0.32088202j]
 [-0.07008239+0.30812011j  0.88126507+0.j          0.01461466+0.32088202j]
 [ 0.09767467+0.33761218j  0.09767467-0.33761218j  0.89086603+0.j        ]]",14.58,14.58,8,5.0,5.0,1657.5,1650
244,"[1657.41892255-9.95656361e+00j 1657.41892255+9.95656361e+00j
 1650.1621549 -6.25229391e-13j]","[[ 0.88251014+0.j         -0.06937305-0.30646107j  0.0144597 -0.31969867j]
 [-0.06937305+0.30646107j  0.88251014+0.j          0.0144597 +0.31969867j]
 [ 0.09668654+0.33629831j  0.09668654-0.33629831j  0.89172157+0.j        ]]",14.639999999999999,14.639999999999999,8,5.0,5.0,1657.5,1650
245,"[1657.41985189-1.00452501e+01j 1657.41985189+1.00452501e+01j
 1650.16029623+3.38718697e-14j]","[[ 0.88373307+0.j         -0.06867575-0.30482362j  0.01430751-0.31852423j]
 [-0.06867575+0.30482362j  0.88373307+0.j          0.01430751+0.31852423j]
 [ 0.09571529+0.33499349j  0.09571529-0.33499349j  0.89256665+0.j        ]]",14.7,14.7,8,5.0,5.0,1657.5,1650
246,"[1657.42076352-1.01335032e+01j 1657.42076352+1.01335032e+01j
 1650.15847296-1.96198103e-13j]","[[ 0.88493447+0.j         -0.06799017-0.30320725j  0.014158  -0.31735858j]
 [-0.06799017+0.30320725j  0.88493447+0.j          0.014158  +0.31735858j]
 [ 0.09476045+0.33369769j  0.09476045-0.33369769j  0.89340146+0.j        ]]",14.76,14.76,8,5.0,5.0,1657.5,1650
247,"[1657.42165794-1.02213346e+01j 1657.42165794+1.02213346e+01j
 1650.15668412-2.18401307e-13j]","[[ 0.8861149 +0.j         -0.06731602-0.30161147j  0.0140111 -0.3162016j ]
 [-0.06731602+0.30161147j  0.8861149 +0.j          0.0140111 +0.3162016j ]
 [ 0.09382162+0.33241084j  0.09382162-0.33241084j  0.89422619+0.j        ]]",14.82,14.82,8,5.0,5.0,1657.5,1650
248,"[1657.42253561-1.03087553e+01j 1657.42253561+1.03087553e+01j
 1650.15492878-1.69119589e-13j]","[[ 0.88727493+0.j         -0.06665302-0.30003579j  0.01386676-0.31505319j]
 [-0.06665302+0.30003579j  0.88727493+0.j          0.01386676+0.31505319j]
 [ 0.09289839+0.33113289j  0.09289839-0.33113289j  0.89504101+0.j        ]]",14.879999999999999,14.879999999999999,8,5.0,5.0,1657.5,1650
